OTU.ID	N1.Rhizo	N10.Rhizo	N11.Rhizo	N12.Rhizo	N13.Rhizo	N14.Rhizo	N15.Rhizo	N16.Rhizo	N17.Rhizo	N18.Rhizo	N19.Rhizo	N2.Rhizo	N20.Rhizo	N21.Rhizo	N22.Rhizo	N23.Rhizo	N24.Rhizo	N25.Rhizo	N26.Rhizo	N27.Rhizo	N28.Rhizo	N29.Rhizo	N3.Rhizo	N30.Rhizo	N31.Rhizo	N32.Rhizo	N33.Rhizo	N34.Rhizo	N35.Rhizo	N36.Rhizo	N37.Rhizo	N38.Rhizo	N39.Rhizo	N4.Rhizo	N40.Rhizo	N41.Rhizo	N42.Rhizo	N43.Rhizo	N44.Rhizo	N45.Rhizo	N46.Rhizo	N47.Rhizo	N48.Rhizo	N49.Rhizo	N5.Rhizo	N50.Rhizo	N51.Rhizo	N52.Rhizo	N53.Rhizo	N54.Rhizo	N55.Rhizo	N56.Rhizo	N57.Rhizo	N58.Rhizo	N59.Rhizo	N6.Rhizo	N60.Rhizo	N61.Rhizo	N62.Rhizo	N63.Rhizo	N64.Rhizo	N65.Rhizo	N66.Rhizo	N67.Rhizo	N68.Rhizo	N7.Rhizo	N8.Rhizo	N9.Rhizo
ASV3592	0	11	1	1	1	6	9	0	5	0	1	2	6	1	3	0	0	0	1	1	4	0	1	3	3	2	1	5	4	9	4	1	4	0	7	3	2	1	4	8	0	4	2	0	0	6	0	4	3	12	0	4	0	1	3	6	5	0	0	1	1	1	4	10	1	1	1	1
ASV3593	2	0	0	2	2	4	1	1	0	9	2	2	2	3	8	4	2	9	6	9	2	2	3	7	0	1	3	3	0	0	7	3	0	1	2	2	1	0	0	3	8	1	1	4	2	2	3	4	1	1	0	3	7	1	2	4	0	6	1	1	0	3	4	1	7	13	0	4
ASV3594	0	3	4	1	2	0	3	0	4	3	3	1	1	4	2	4	2	4	4	1	3	4	2	5	4	0	3	1	2	3	0	1	4	3	4	2	1	7	2	1	2	2	9	1	3	2	2	6	1	7	0	3	1	1	9	4	1	3	3	2	1	4	2	2	3	1	1	3
ASV3595	2	2	2	0	7	0	0	0	3	0	7	1	2	1	3	1	0	1	1	1	0	1	0	4	0	3	6	4	6	0	0	1	0	6	3	2	5	0	1	3	0	1	2	5	1	7	4	9	9	0	0	4	1	6	7	0	13	8	0	4	2	3	3	8	3	0	7	0
ASV3596	5	1	6	1	0	4	2	11	0	1	3	0	1	4	0	5	1	1	1	6	3	5	0	2	3	2	0	2	3	2	1	15	2	5	0	5	4	4	3	2	15	3	3	1	1	1	4	2	2	0	0	1	12	0	4	0	0	0	2	1	1	9	1	1	3	1	0	6
ASV3597	5	0	1	3	1	1	0	5	2	7	0	2	1	0	6	2	0	0	1	5	2	2	7	10	0	8	6	1	1	0	4	5	7	1	1	10	1	1	1	4	10	2	15	2	1	0	2	21	2	5	0	1	5	0	3	0	0	4	3	6	6	3	0	0	4	1	1	1
ASV3598	6	2	8	4	3	7	2	5	6	8	2	4	1	2	0	3	0	3	3	2	6	1	1	3	5	2	2	3	2	1	4	6	8	2	9	2	0	2	3	1	5	2	0	4	3	4	4	1	2	0	0	2	2	2	4	0	0	0	5	1	1	2	2	0	0	0	1	4
ASV3599	5	6	5	2	3	4	0	2	3	0	3	0	0	5	1	2	1	7	5	2	7	5	4	0	0	4	3	0	1	5	0	4	0	7	2	0	0	4	6	8	2	2	2	7	0	2	1	0	2	1	0	2	1	5	5	8	0	0	4	1	3	2	3	0	2	1	2	4
ASV36	91	60	28	123	47	44	155	248	54	258	58	33	23	53	174	203	52	265	191	233	193	146	222	225	123	201	173	28	43	63	161	245	235	43	38	359	140	118	58	308	524	120	463	31	97	54	343	1147	51	568	0	130	272	38	52	91	49	308	108	243	131	486	44	49	241	238	59	129
ASV360	28	35	24	27	28	41	40	27	25	62	45	35	10	17	70	14	27	56	45	46	55	16	48	22	18	41	70	18	10	10	26	49	29	29	20	34	47	24	20	18	7	45	11	22	38	20	26	61	5	41	0	25	57	25	11	36	5	15	16	46	13	21	33	24	23	53	18	15
ASV3600	2	6	5	8	4	5	2	3	5	5	1	0	1	1	1	5	2	8	12	3	3	6	1	1	1	0	6	1	0	3	4	5	0	2	0	0	0	5	3	6	1	2	0	7	4	0	1	0	2	0	0	3	7	2	1	5	0	1	3	3	1	0	2	2	3	0	1	3
ASV3601	4	4	0	5	2	1	2	3	0	13	0	0	1	3	2	4	1	13	4	5	4	0	2	3	0	5	7	0	0	2	6	4	8	1	0	14	0	6	2	24	6	4	10	0	4	0	7	17	1	18	0	1	17	0	1	3	2	4	3	11	4	13	2	0	3	7	0	1
ASV3602	3	1	1	3	1	4	5	0	1	0	6	4	6	3	3	0	3	2	3	0	9	3	2	1	1	5	6	3	5	2	0	1	1	4	3	0	3	0	6	2	0	5	0	4	0	2	2	0	9	2	0	5	2	0	4	6	8	3	0	2	0	0	2	7	0	1	7	0
ASV3603	6	1	20	7	1	1	1	10	2	1	3	0	0	1	3	0	0	3	2	1	0	2	14	0	6	3	1	6	7	3	1	7	0	1	2	1	1	3	3	0	3	1	6	10	1	2	1	2	0	6	0	0	4	1	0	4	0	1	4	0	1	4	2	0	0	1	1	4
ASV3604	2	1	16	6	2	4	2	7	6	6	0	0	0	4	6	1	4	5	7	2	3	3	8	2	3	2	2	2	2	1	3	1	7	2	3	3	6	8	1	5	4	2	0	9	6	1	2	11	0	1	0	0	2	2	2	2	0	0	1	1	4	0	2	0	1	5	2	4
ASV3605	1	4	3	6	5	4	4	6	2	2	0	2	1	3	4	3	7	5	1	2	5	11	3	2	2	1	3	1	1	2	3	1	0	1	0	0	2	5	0	0	4	3	1	0	1	3	5	1	3	0	0	3	2	1	3	5	0	0	2	0	1	5	1	0	1	7	1	9
ASV3606	3	2	4	3	3	2	4	3	3	1	0	0	2	3	1	1	0	3	0	4	0	0	4	2	2	1	8	3	2	6	2	0	2	2	3	2	3	0	6	2	2	3	3	5	2	2	1	14	4	3	0	3	1	2	7	1	0	4	2	0	0	1	3	0	2	1	0	2
ASV3607	0	2	3	0	4	4	3	0	1	0	7	9	2	2	3	2	2	1	6	3	0	1	1	2	1	2	8	3	7	2	5	1	6	2	1	4	7	2	5	4	1	0	0	3	7	6	2	16	12	7	0	0	1	1	2	6	9	5	2	6	0	0	2	12	0	4	8	1
ASV3608	3	2	1	2	9	4	1	4	3	4	5	4	4	2	6	5	0	11	3	5	2	4	2	5	4	8	3	2	3	0	6	1	1	5	3	3	8	3	1	5	7	0	2	3	5	1	2	7	3	0	0	4	2	3	1	5	6	3	3	4	4	1	1	2	2	3	6	2
ASV3609	5	3	4	7	2	4	4	0	1	2	3	5	2	2	0	2	3	5	2	0	1	1	0	3	2	0	0	9	2	2	5	5	2	4	0	2	9	1	0	14	1	2	0	3	0	3	1	1	10	1	0	2	0	2	2	4	3	1	4	3	2	0	4	5	1	0	6	3
ASV361	15	6	64	28	32	27	24	114	34	83	15	8	1	15	34	39	15	58	41	30	31	38	38	19	38	20	66	15	26	49	32	36	4	31	39	11	2	55	29	30	26	18	1	38	38	16	17	20	6	3	1	22	42	33	22	32	3	9	49	26	13	36	16	5	32	31	12	27
ASV3610	1	0	4	1	3	3	0	0	3	1	2	3	0	3	0	3	0	2	8	1	2	2	4	1	1	0	5	2	6	0	6	3	3	1	1	2	14	2	0	1	1	1	1	1	5	1	3	7	0	3	0	1	2	0	2	2	1	5	3	6	2	1	1	3	2	4	2	0
ASV3611	2	0	0	0	0	0	2	5	0	10	0	0	0	0	0	0	0	0	6	1	0	1	5	0	0	0	0	0	0	0	0	5	3	0	0	8	0	3	0	1	11	4	27	0	0	0	5	1	0	8	0	1	18	0	0	1	0	0	1	8	0	10	0	0	5	14	0	0
ASV3612	2	3	1	0	3	0	2	2	2	0	9	3	3	5	2	1	1	5	0	0	1	0	0	0	0	3	0	0	5	1	2	3	0	4	6	0	0	13	2	9	6	1	1	3	0	1	0	0	5	2	0	5	0	4	1	0	5	8	9	1	0	2	14	0	0	0	1	0
ASV3613	7	2	0	1	2	3	5	3	6	0	0	0	4	5	2	4	3	1	0	4	1	3	0	0	8	2	1	2	8	4	3	3	2	5	3	2	5	1	13	1	2	7	1	10	2	4	0	8	2	3	0	1	3	0	2	1	0	0	2	0	5	0	2	0	2	1	0	5
ASV3614	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	8	5	175	0	0	0	0	0	2	6	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
ASV3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV3616	4	0	0	2	0	1	1	0	0	2	0	0	0	2	1	3	0	3	0	1	0	0	3	0	0	1	1	1	1	0	3	2	0	0	1	6	1	0	0	20	32	3	17	0	1	1	21	16	2	0	0	3	1	1	6	0	0	10	1	2	6	6	0	3	6	0	0	6
ASV3617	2	5	2	3	6	3	4	0	0	0	5	2	7	2	1	2	1	1	1	5	4	0	1	3	0	7	4	3	5	6	4	6	4	2	4	2	1	1	7	4	2	2	1	1	1	3	1	1	10	8	0	3	3	4	3	2	4	6	1	2	1	2	2	6	9	0	4	1
ASV3618	0	0	5	2	4	4	2	12	1	5	1	0	0	1	1	5	2	9	5	4	6	5	4	2	9	1	4	0	6	1	1	4	1	4	4	3	0	3	2	3	1	4	1	6	3	0	1	1	0	1	0	3	3	3	0	8	0	0	3	0	0	2	2	0	0	2	2	6
ASV3619	1	6	2	8	3	3	5	3	1	5	4	0	4	6	7	2	6	5	0	4	8	7	2	0	7	4	6	2	0	7	10	5	0	2	0	3	0	5	7	5	1	7	0	1	3	0	0	4	2	9	0	3	6	1	6	4	4	0	2	4	1	1	2	2	3	7	2	5
ASV362	25	8	25	40	21	26	28	28	32	8	22	27	23	26	9	7	2	22	11	16	5	8	7	40	17	4	16	137	33	21	37	44	26	22	17	13	26	65	15	30	11	32	11	59	10	15	12	20	110	88	0	30	20	36	46	5	28	32	26	55	4	15	35	15	26	14	17	24
ASV3620	1	1	0	0	5	0	5	0	2	3	3	1	1	3	4	4	3	5	4	0	2	1	4	6	2	3	0	3	0	1	1	3	2	3	0	2	4	4	2	3	7	6	5	1	2	0	6	6	0	8	0	4	7	1	2	2	1	9	0	4	1	4	0	0	12	9	2	4
ASV3621	13	3	7	8	5	7	0	8	2	3	3	0	6	3	4	2	2	1	1	2	0	2	3	3	4	0	7	1	5	4	4	4	0	5	4	0	0	5	4	1	0	3	0	3	2	1	2	0	1	0	0	2	3	1	1	2	2	1	2	1	0	0	1	4	2	2	0	4
ASV3622	3	0	0	1	0	0	5	8	1	2	0	0	1	0	1	3	0	5	0	5	1	0	7	7	3	1	4	1	0	2	6	2	3	0	0	6	0	2	0	11	13	2	13	1	3	0	7	1	0	5	0	3	2	0	7	0	0	2	2	7	3	25	0	0	10	0	0	10
ASV3623	1	1	0	0	0	2	0	1	2	0	1	1	3	2	1	0	1	0	2	10	2	0	0	0	2	1	0	1	2	0	2	0	1	2	1	20	1	0	1	3	2	4	14	1	0	1	0	1	8	81	0	2	1	3	0	0	2	1	1	0	0	2	0	3	0	0	0	0
ASV3624	0	9	3	0	2	3	3	0	7	0	2	9	18	1	2	2	0	0	1	0	0	0	0	1	0	3	0	4	5	2	4	0	1	6	0	1	24	0	7	3	0	1	0	2	3	6	1	1	16	1	0	1	0	1	1	8	9	0	0	1	4	0	8	10	1	2	9	0
ASV3625	3	0	4	10	3	5	6	5	1	1	3	1	0	2	3	1	2	11	2	7	2	2	6	0	5	4	6	4	1	1	5	1	2	3	3	6	2	3	2	7	5	1	10	0	2	2	4	5	2	11	0	6	2	3	3	4	3	2	6	2	3	3	1	3	2	4	2	3
ASV3626	0	3	8	0	2	1	0	6	0	1	0	0	0	2	2	3	5	7	0	3	5	7	1	1	2	0	7	12	0	4	3	5	2	0	0	3	1	9	1	0	4	1	0	4	5	0	1	5	0	1	0	0	6	2	2	7	0	0	14	1	5	1	3	0	0	2	0	0
ASV3627	0	0	2	3	3	4	7	4	0	1	2	2	1	6	6	1	2	11	7	7	4	14	0	4	2	2	0	2	0	4	2	1	8	1	6	2	1	4	4	2	2	2	2	6	7	0	1	3	2	1	0	0	3	4	12	11	0	1	1	0	5	4	12	0	2	1	0	6
ASV3628	10	3	4	0	2	4	0	4	4	0	6	2	4	3	0	0	1	3	8	0	2	0	1	6	0	2	0	3	3	3	1	0	2	3	3	0	1	2	3	2	1	0	1	1	0	5	0	0	6	4	0	3	1	9	8	0	5	3	0	15	0	0	3	3	8	1	2	4
ASV3629	3	1	4	5	6	7	6	0	6	1	2	7	2	4	2	2	2	1	7	1	9	2	0	1	3	3	9	2	0	1	2	4	1	1	3	9	6	2	2	1	3	6	3	2	1	0	0	10	4	11	0	5	5	5	7	6	2	4	6	2	1	5	1	2	4	1	2	8
ASV363	24	13	15	19	38	57	62	9	38	12	40	68	73	31	59	32	2	51	32	24	30	17	16	31	27	28	22	23	62	25	28	26	35	23	4	37	65	21	50	36	12	46	63	26	24	76	34	76	117	56	0	42	9	61	32	35	73	26	14	28	18	33	18	65	8	28	53	8
ASV3630	14	8	2	1	3	6	2	1	1	1	1	2	4	2	6	2	1	2	3	5	8	3	6	1	1	1	2	2	2	3	1	4	2	3	4	6	1	1	2	0	1	6	0	4	5	3	1	0	9	1	0	0	0	3	5	7	1	2	0	4	1	2	0	6	1	2	4	3
ASV3631	0	4	4	1	8	4	0	0	3	0	6	8	4	7	2	1	0	2	4	0	1	0	0	1	0	3	4	1	7	0	1	2	2	3	1	0	14	0	4	2	1	0	4	2	1	7	4	11	6	2	0	5	0	3	3	0	13	7	0	2	0	0	8	10	2	0	8	0
ASV3632	5	3	6	5	2	2	3	10	0	5	2	0	0	0	2	4	8	2	0	1	1	12	4	4	4	2	1	1	0	4	1	0	1	0	1	4	1	8	1	4	0	1	1	3	1	0	0	0	1	5	0	1	3	1	6	5	2	0	2	2	1	2	3	0	2	1	0	8
ASV3633	6	0	0	3	1	1	0	0	1	1	2	9	8	4	1	14	1	0	1	4	5	11	2	1	0	3	4	2	8	0	0	1	1	10	0	1	1	4	0	2	1	4	0	5	0	2	0	0	5	1	0	0	1	1	3	2	3	0	3	4	2	0	1	10	8	1	5	0
ASV3634	2	2	4	0	4	2	1	10	1	3	1	7	4	4	2	6	0	2	3	2	0	1	0	3	1	0	6	0	2	4	4	1	4	1	3	3	5	0	2	2	2	3	1	7	4	1	4	4	15	1	0	3	5	3	6	1	1	3	6	4	7	3	0	2	0	3	3	5
ASV3635	1	2	1	0	16	3	0	1	6	1	3	7	0	0	4	10	0	8	4	1	1	1	2	3	0	3	3	3	1	0	0	1	9	1	1	2	2	0	1	0	0	0	1	2	5	4	10	8	1	3	0	2	13	0	0	0	2	8	1	4	0	2	1	2	0	3	1	0
ASV3636	3	1	0	23	4	1	3	7	3	3	4	3	3	2	4	4	0	8	2	3	1	2	0	4	7	0	3	1	8	7	7	2	1	2	1	0	0	2	2	1	3	4	0	4	0	4	3	1	4	2	0	6	3	2	5	0	2	6	1	1	0	1	5	0	2	4	2	3
ASV3637	3	0	18	3	7	4	3	3	0	0	0	8	6	2	0	0	0	5	0	1	3	3	3	4	6	4	0	7	2	3	0	3	0	6	0	0	0	2	1	2	2	0	0	5	0	3	1	0	5	0	0	9	0	10	1	1	4	0	5	8	0	1	2	0	0	0	1	2
ASV3638	5	1	0	0	0	2	2	5	1	1	5	0	1	1	2	1	5	3	2	0	3	11	0	9	2	10	1	1	1	4	3	1	3	2	0	3	4	5	1	5	3	5	4	3	3	0	1	7	0	5	0	4	3	2	6	1	0	3	9	0	2	4	0	1	0	0	0	5
ASV3639	1	1	0	7	1	0	5	2	1	5	0	0	0	1	2	2	1	4	1	6	6	2	0	3	5	1	9	2	3	0	4	6	1	6	0	3	4	1	1	1	5	4	8	3	4	2	4	18	2	6	0	1	7	2	0	2	4	2	2	3	4	10	0	3	10	7	3	1
ASV364	82	3	31	34	48	24	16	42	29	12	10	41	28	18	8	14	5	30	57	24	20	26	2	69	30	3	12	44	49	27	7	65	20	29	1	17	37	109	13	10	16	25	13	35	4	36	4	16	45	26	0	53	104	63	16	10	16	29	77	40	11	6	31	14	43	33	12	83
ASV3640	4	0	5	3	0	0	4	5	0	1	0	0	0	1	0	0	0	1	1	1	7	5	6	2	2	2	4	0	1	2	8	8	1	0	2	1	0	5	0	0	12	1	14	1	5	0	0	15	0	11	0	3	18	1	0	1	0	0	6	1	7	4	0	0	1	1	0	6
ASV3641	2	1	1	0	0	3	6	0	1	0	1	0	2	3	0	3	1	2	3	4	2	0	0	4	2	3	6	0	5	3	3	2	5	3	0	9	2	1	0	9	8	2	4	0	3	2	8	14	6	11	0	1	4	1	5	0	2	1	2	4	0	10	1	3	5	1	0	7
ASV3642	3	0	0	0	0	0	0	9	0	11	0	0	0	4	2	9	0	1	10	9	0	0	3	5	0	7	7	0	0	0	1	4	0	0	0	4	0	4	1	1	5	0	7	0	7	0	6	21	1	0	0	5	6	0	0	1	0	19	1	8	1	3	0	0	2	7	1	0
ASV3643	4	2	5	3	3	1	1	4	11	6	2	9	1	2	5	8	1	6	7	7	1	1	5	0	7	1	5	2	7	4	3	4	0	2	2	5	0	2	0	0	2	2	4	2	4	1	5	3	1	1	0	3	5	2	0	1	1	4	1	2	4	2	0	1	5	3	0	3
ASV3644	6	0	9	1	8	5	2	7	47	1	0	8	5	7	2	2	2	3	0	0	3	3	13	8	3	2	0	0	3	1	10	3	2	2	0	0	0	4	5	2	5	2	21	2	2	1	3	4	17	0	0	1	0	3	4	0	2	7	2	1	1	1	3	0	0	3	2	1
ASV3645	0	1	0	2	2	2	3	0	2	1	1	4	3	3	0	2	1	5	1	4	2	4	3	2	1	5	3	3	3	5	0	3	2	3	1	5	6	0	3	1	3	6	6	1	1	2	2	5	6	5	0	3	2	3	4	0	8	0	1	1	3	5	2	2	1	4	5	1
ASV3646	3	0	5	4	3	4	1	1	1	0	1	4	3	2	0	3	0	6	2	5	3	0	0	8	0	0	1	1	5	1	2	2	3	1	1	0	3	1	2	2	0	2	1	5	0	5	0	1	18	5	0	2	6	7	3	1	5	1	2	5	0	2	8	1	2	3	0	7
ASV3647	1	2	0	4	1	3	4	0	1	2	2	3	8	5	2	0	0	10	4	10	2	0	1	2	3	4	5	1	5	0	7	6	0	3	0	1	1	4	3	0	1	3	0	0	3	8	5	1	10	0	0	3	4	1	2	1	2	4	3	6	0	8	0	3	2	2	2	1
ASV3648	0	3	2	2	2	1	5	1	3	5	3	3	1	0	3	0	4	8	3	2	6	11	3	1	3	4	0	2	1	4	2	7	5	0	1	5	0	6	1	3	1	2	0	6	2	4	2	0	1	0	0	2	3	1	3	7	2	8	5	5	6	7	2	0	3	3	2	4
ASV3649	7	15	2	4	2	4	7	5	2	1	3	4	7	4	5	2	5	1	4	9	6	1	4	2	2	5	5	4	3	3	3	0	1	2	0	0	1	1	2	8	1	4	0	1	0	4	6	1	7	3	0	5	9	1	3	4	1	3	3	2	0	2	2	1	2	4	4	2
ASV365	50	46	57	30	48	29	51	42	61	24	23	41	36	32	41	44	11	45	60	21	25	32	26	28	36	25	27	25	36	26	34	15	32	50	13	26	29	24	32	29	27	13	42	64	22	40	12	79	67	66	0	38	36	38	49	26	23	33	19	17	21	23	20	21	19	29	27	38
ASV3650	1	0	1	4	3	1	1	3	2	3	2	1	2	5	2	7	0	4	1	2	2	0	0	3	1	0	3	4	5	1	3	2	2	1	1	0	5	4	2	12	7	4	2	5	0	3	1	7	14	3	0	11	7	4	4	4	4	4	4	2	0	3	2	3	4	0	3	3
ASV3651	0	0	0	22	0	0	9	0	0	2	0	0	0	2	0	4	1	4	1	19	5	2	3	14	0	1	2	0	0	3	2	7	1	2	0	6	0	5	0	4	3	2	4	0	0	0	5	2	0	5	0	6	6	0	1	1	0	2	3	5	2	10	0	0	4	0	1	1
ASV3652	0	0	7	2	2	1	8	10	3	7	0	0	0	2	4	2	1	3	4	1	5	7	0	1	2	1	1	3	0	1	3	3	3	0	0	2	0	0	1	6	3	2	3	6	7	1	1	8	2	5	0	1	3	1	3	4	0	2	2	1	1	0	4	0	4	3	0	4
ASV3653	3	3	4	4	3	4	1	6	2	2	5	7	4	3	11	6	5	7	7	0	3	4	0	2	3	2	7	3	1	2	3	3	3	0	2	2	3	6	3	1	3	0	3	3	2	3	3	5	4	2	0	4	3	2	3	2	3	10	3	4	3	2	4	2	0	4	0	2
ASV3654	2	5	3	9	0	6	7	1	0	1	7	0	2	3	9	0	5	5	9	1	5	5	2	1	2	3	2	11	1	8	3	10	0	4	0	1	0	10	1	2	1	10	0	8	1	0	0	0	1	0	0	4	3	3	8	4	0	0	8	1	3	2	2	0	2	1	1	2
ASV3655	6	11	3	5	6	1	4	0	3	1	1	5	1	2	1	3	4	3	3	1	4	2	5	1	3	1	8	5	4	3	4	6	3	9	3	0	0	6	4	2	2	3	2	1	4	6	4	2	13	2	0	1	0	2	7	2	4	1	7	3	0	8	4	3	4	3	4	3
ASV3656	0	1	1	8	3	5	2	3	6	2	3	4	6	3	3	1	2	3	3	1	11	1	1	4	0	0	3	2	3	2	2	2	2	3	2	4	1	1	9	4	5	2	0	3	1	3	0	0	7	5	0	3	4	1	5	2	2	1	0	2	4	0	2	3	1	1	1	1
ASV3657	5	4	0	2	1	3	0	0	7	0	2	2	2	9	4	1	0	2	0	6	10	0	4	2	0	2	3	1	8	5	0	1	2	2	1	1	3	0	5	3	7	4	2	2	0	2	1	3	5	3	0	4	2	1	3	1	6	1	2	3	1	0	3	6	1	0	3	2
ASV3658	8	1	3	0	3	3	2	0	6	0	4	6	7	3	2	0	0	1	3	0	1	2	1	3	1	0	0	1	5	4	1	3	1	2	2	0	4	2	3	1	1	4	1	8	1	9	0	3	19	11	0	9	1	10	7	1	3	3	0	4	3	1	6	6	2	1	9	4
ASV3659	4	1	2	6	2	14	9	12	3	3	6	2	0	1	0	0	3	4	4	0	2	0	0	1	2	0	0	0	0	10	0	1	2	3	0	0	0	3	5	2	1	9	1	2	2	4	0	2	6	1	0	3	5	5	2	6	4	3	2	3	2	0	2	1	4	2	1	0
ASV366	25	45	26	29	43	38	38	37	66	23	38	20	50	21	43	25	22	58	50	37	33	39	30	33	36	15	25	18	26	39	27	23	14	16	40	22	14	20	31	24	21	15	12	26	19	31	6	18	45	25	1	26	35	27	14	19	16	34	20	15	23	11	10	24	25	27	20	50
ASV3660	2	0	1	1	0	7	2	3	2	0	0	6	10	3	1	0	0	4	1	1	8	2	2	5	0	6	0	3	14	6	4	1	4	2	3	1	1	0	4	7	7	8	1	2	0	6	3	1	3	5	0	4	1	2	3	2	3	1	0	1	0	2	9	9	0	0	0	1
ASV3661	2	3	8	4	5	4	3	5	0	4	2	1	1	0	4	4	2	8	8	2	5	12	3	5	9	0	4	1	2	2	6	5	3	6	0	0	2	6	2	2	3	3	1	0	0	2	3	2	1	0	0	1	2	3	0	5	1	0	3	1	0	1	3	0	8	1	3	5
ASV3662	5	0	5	4	5	1	2	13	5	0	2	2	0	1	1	6	0	5	5	3	3	4	0	13	1	0	0	2	4	0	3	3	3	9	0	2	2	5	0	0	2	5	4	5	2	2	1	0	5	1	0	13	2	2	2	3	2	3	4	4	2	1	5	0	9	3	1	6
ASV3663	1	0	0	2	1	0	6	2	0	7	2	2	3	1	6	5	2	5	2	10	3	2	0	2	3	8	3	0	0	4	4	2	6	4	2	3	1	2	0	9	3	6	5	1	1	1	6	16	0	1	0	2	6	5	1	2	1	3	3	6	2	6	6	1	5	0	1	0
ASV3664	4	2	4	3	3	3	4	1	1	2	2	3	3	2	1	0	1	2	3	2	4	2	0	0	1	2	4	2	1	3	3	1	4	5	2	4	4	2	7	5	0	2	5	1	0	4	3	5	7	8	0	9	5	6	4	3	5	0	0	2	2	2	4	1	2	4	7	1
ASV3665	1	2	4	8	1	3	1	7	1	3	8	1	0	0	7	2	0	7	10	1	3	5	4	1	5	0	8	2	0	1	5	2	3	2	3	4	0	3	0	6	12	2	2	6	7	4	2	17	1	2	0	1	5	2	2	3	0	2	8	1	2	4	0	0	0	3	0	9
ASV3666	2	1	1	0	4	3	1	4	2	5	2	4	1	0	6	4	0	6	1	4	4	1	2	0	1	5	4	3	2	5	6	2	3	2	1	1	8	1	2	2	2	2	3	3	3	0	3	2	1	6	0	1	3	1	2	5	4	4	1	4	0	4	5	8	3	4	1	3
ASV3667	7	3	8	1	3	2	1	7	1	3	3	6	3	2	3	6	2	6	2	4	1	2	2	3	2	2	0	2	1	2	2	2	2	5	1	0	0	5	8	4	2	3	0	5	0	2	3	0	11	1	0	6	0	3	2	3	8	1	5	2	0	5	1	9	3	2	3	4
ASV3668	1	0	14	4	0	5	1	1	1	0	1	7	1	3	0	0	0	2	0	1	0	4	3	0	0	0	1	2	0	1	8	22	1	3	0	1	0	25	2	2	0	2	2	6	0	3	0	4	6	4	0	1	8	5	13	2	1	11	16	2	1	0	7	1	0	0	2	0
ASV3669	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	6	0	0	0	0	0	175	0	0	1
ASV367	40	15	66	27	45	34	35	39	80	21	29	19	50	30	20	28	15	43	65	22	33	33	30	43	13	6	41	26	48	48	30	15	38	24	32	27	29	26	37	19	36	18	20	47	17	32	14	39	81	59	1	40	35	47	40	20	28	37	37	28	22	19	48	20	66	17	34	42
ASV3670	0	2	0	0	0	16	0	0	1	0	1	0	33	29	0	0	0	0	0	8	0	0	1	7	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	38	0	0	4	1	1	3	0	0	0	0	1	4	5	9	0	0
ASV3671	3	1	1	1	1	4	2	1	0	0	2	1	1	2	5	5	0	3	2	0	5	6	1	2	0	2	3	3	1	5	4	1	9	3	3	0	2	0	3	3	11	1	2	0	2	1	2	10	0	8	1	2	1	1	6	4	2	2	0	3	1	5	5	1	1	6	0	5
ASV3672	2	0	6	2	2	3	5	1	1	0	7	5	4	1	5	1	1	1	4	2	1	1	0	3	2	0	0	3	1	3	2	2	2	1	2	6	0	0	7	0	1	3	0	3	3	4	4	2	4	4	0	3	1	4	8	4	2	3	0	6	5	5	3	2	0	4	2	2
ASV3673	3	1	9	2	2	3	9	11	0	7	1	3	0	0	1	2	2	4	3	5	0	2	1	1	5	3	3	3	1	3	2	1	0	3	3	1	0	2	1	1	2	8	1	0	1	2	1	7	2	4	0	1	0	1	3	2	1	3	1	2	1	2	1	1	1	4	5	1
ASV3674	0	2	6	2	3	1	2	9	5	7	1	0	3	3	2	2	0	8	9	4	0	6	2	2	5	3	5	2	2	2	5	5	6	1	0	3	6	5	1	1	1	2	7	6	6	0	1	4	1	5	0	0	7	2	1	1	0	1	4	2	4	6	4	1	0	1	3	3
ASV3675	4	3	2	3	4	3	2	5	14	9	1	4	10	2	6	2	1	4	11	0	1	5	2	4	3	3	4	8	5	5	5	1	1	8	5	1	3	3	8	1	3	3	4	4	0	2	1	6	8	3	0	2	7	4	3	2	2	3	2	4	2	5	1	1	3	2	1	2
ASV3676	1	1	5	1	1	1	6	2	6	4	1	3	9	1	3	3	3	1	4	2	2	3	0	1	3	1	3	2	4	5	1	0	9	1	6	3	3	2	2	5	5	4	0	2	1	6	0	2	7	4	0	2	7	0	5	5	0	3	0	0	1	5	0	1	2	5	1	3
