	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV683	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV684	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV685	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV686	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	NA	NA
ASV687	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV688	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV689	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV690	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
ASV691	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV692	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys microspora
ASV693	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV694	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	NA
ASV695	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV696	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
ASV697	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV698	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	Auxarthron zuffianum
ASV699	Fungi	NA	NA	NA	NA	NA	NA
ASV700	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
ASV701	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV702	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV703	Stramenopila	Ochrophyta	Phaeophyceae	Fucales	NA	NA	NA
ASV704	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV705	NA	NA	NA	NA	NA	NA	NA
ASV706	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV707	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
ASV708	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Poculum	NA
ASV709	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV710	Fungi	Glomeromycota	Paraglomeromycetes	NA	NA	NA	NA
ASV711	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
ASV712	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chaetomellaceae	Chaetomella	Chaetomella raphigera
ASV713	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	NA	NA
ASV714	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	NA
ASV715	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
ASV716	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia flavida
ASV717	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	NA	NA
ASV718	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	NA
ASV719	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia albida
ASV720	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV721	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	NA
ASV722	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV723	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola fuscoatra
ASV724	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
ASV725	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lilacinum
ASV726	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus alliaceus
ASV727	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV728	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
ASV729	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria conoidea
ASV730	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV731	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV732	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
ASV733	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV734	Metazoa	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV735	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV736	Fungi	Glomeromycota	Paraglomeromycetes	NA	NA	NA	NA
ASV737	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	NA	NA	NA
ASV738	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	NA	NA	NA
ASV739	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella camargensis
ASV740	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV741	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
ASV742	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV743	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV744	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV745	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces minioluteus
ASV746	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV747	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune
ASV748	Stramenopila	Ochrophyta	Phaeophyceae	Fucales	NA	NA	NA
ASV749	Metazoa	Craniata	Actinopterygii	Perciformes	NA	NA	NA
ASV750	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	Bahusakala	NA
ASV751	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
ASV752	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
ASV753	Fungi	NA	NA	NA	NA	NA	NA
ASV754	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV755	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV756	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV757	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
ASV758	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV759	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia persica
ASV760	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
ASV761	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium simplicissimum
ASV762	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV763	Stramenopila	Ochrophyta	Phaeophyceae	Fucales	NA	NA	NA
ASV764	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
ASV765	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV766	Choanoflagellozoa	Choanoflagellata	NA	Choanoflagellida	NA	NA	NA
ASV767	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV768	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	Sporormia grandispora
ASV769	Fungi	NA	NA	NA	NA	NA	NA
ASV770	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	NA	NA	NA
ASV771	Fungi	NA	NA	NA	NA	NA	NA
ASV772	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV773	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	NA	NA
ASV774	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	NA
ASV775	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia persica
ASV776	Metazoa	Craniata	Actinopterygii	Perciformes	NA	NA	NA
ASV777	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV778	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV779	Stramenopila	Oomycota	Oomycetes	Peronosporales	NA	NA	NA
ASV780	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV781	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ASV782	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV783	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV784	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV785	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV786	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	NA	NA	NA
ASV787	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV788	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia macrospinosa
ASV789	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV790	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV791	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
ASV792	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV793	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	NA
ASV794	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	NA
ASV795	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
ASV796	Stramenopila	Oomycota	Oomycetes	Peronosporales	NA	NA	NA
ASV797	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV798	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	NA
ASV799	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV800	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV801	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	Spiromastix	NA
ASV802	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV803	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	NA	NA	NA
ASV804	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
ASV805	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV806	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV807	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	NA	NA
ASV808	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV809	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV810	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	Tulostoma pannonicum
ASV811	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV812	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV813	Fungi	NA	NA	NA	NA	NA	NA
ASV814	NA	NA	NA	NA	NA	NA	NA
ASV815	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV816	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV817	Fungi	NA	NA	NA	NA	NA	NA
ASV818	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
ASV819	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	Sporormia grandispora
ASV820	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
ASV821	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	NA	NA
ASV822	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia pilosella
ASV823	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium apollinis
ASV824	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV825	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV826	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV827	Viridiplantae	Chlorophyta	NA	NA	NA	NA	NA
ASV828	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV829	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
ASV830	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	NA	NA
ASV831	Fungi	Basidiomycota	Agaricomycetes	Geastrales	NA	NA	NA
ASV832	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV833	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys microspora
ASV834	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyosporium	Dictyosporium heptasporum
ASV835	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV836	Fungi	NA	NA	NA	NA	NA	NA
ASV837	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV838	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
ASV839	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV840	Metazoa	Platyhelminthes	Trematoda	Aspidogastrida	NA	NA	NA
ASV841	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	Kamienskia divaricata
ASV842	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta canina
ASV843	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV844	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV845	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
ASV846	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
ASV847	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum hungaricum
ASV848	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV849	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	NA	NA
ASV850	Metazoa	Nematoda	Dorylaimea	Trichocephalida	NA	NA	NA
ASV851	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
ASV852	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
ASV853	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV854	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV855	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	NA	NA
ASV856	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
ASV857	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
ASV858	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV859	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
ASV860	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
ASV861	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium desertorum
ASV862	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV863	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV864	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV865	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria caricis
ASV866	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV867	Fungi	Rozellomycota	NA	NA	NA	NA	NA
ASV868	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV869	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV870	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV871	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV872	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV873	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV874	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV875	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	Neophaeococcomyces	NA
ASV876	Metazoa	Nematomorpha	Gordiida	NA	NA	NA	NA
ASV877	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	NA
ASV878	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus	Amauroascus oblatus
ASV879	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium oeirense
ASV880	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV881	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV882	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	Spiromastix	Spiromastix asexualis
ASV883	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella septenaria
ASV884	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV885	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV886	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum floriforme
ASV887	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium gramineum
ASV888	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV889	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
ASV890	NA	NA	NA	NA	NA	NA	NA
ASV891	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV892	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV893	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
ASV894	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
ASV895	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
ASV896	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ASV897	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium simplicissimum
ASV898	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV899	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV900	Alveolata	Apicomplexa	Coccidia	Eucoccidiorida	NA	NA	NA
ASV901	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	Pseudophialophora angusta
ASV902	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	NA	NA
ASV903	NA	NA	NA	NA	NA	NA	NA
ASV904	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
ASV905	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV906	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV907	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV908	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV909	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV910	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora fuscata
ASV911	Fungi	Glomeromycota	Paraglomeromycetes	NA	NA	NA	NA
ASV912	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV913	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	NA	NA
ASV914	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
ASV915	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV916	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Neocamarosporium	NA
ASV917	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Fusariella	NA
ASV918	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia fleischhakii
ASV919	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
ASV920	Fungi	Zoopagomycota	NA	NA	NA	NA	NA
ASV921	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
ASV922	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium chernovii
ASV923	Protista	NA	NA	NA	NA	NA	NA
ASV924	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV925	Fungi	NA	NA	NA	NA	NA	NA
ASV926	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV927	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV928	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV929	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV930	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV931	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	NA
ASV932	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV933	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV934	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV935	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma paraflava
ASV936	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
ASV937	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	Acrophialophora fusispora
ASV938	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola fuscoatra
ASV939	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV940	Viridiplantae	Chlorophyta	NA	NA	NA	NA	NA
ASV941	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA
ASV942	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV943	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Latorua	Latorua caligans
ASV944	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV945	Protista	NA	NA	NA	NA	NA	NA
ASV946	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV947	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV948	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
ASV949	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	Sporormia grandispora
ASV950	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
ASV951	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	NA	NA
ASV952	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV953	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	NA	NA	NA
ASV954	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV955	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV956	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
ASV957	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	NA	NA	NA
ASV958	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV959	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	NA	NA	NA
ASV960	Fungi	NA	NA	NA	NA	NA	NA
ASV961	Ichthyosporia	NA	Ichthyosporea	Dermocystida	NA	NA	NA
ASV962	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	NA	NA	NA
ASV963	Fungi	Basidiomycota	Agaricomycetes	Geastrales	NA	NA	NA
ASV964	Rhizaria	Cercozoa	NA	Thaumatomonadida	NA	NA	NA
ASV965	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV966	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV967	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV968	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia iranica
ASV969	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV970	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
ASV971	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	Thielavia subthermophila
ASV972	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	NA
ASV973	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA
ASV974	Viridiplantae	Chlorophyta	NA	NA	NA	NA	NA
ASV975	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV976	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ASV977	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV978	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV979	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV980	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Myceliophthora	Myceliophthora sepedonium
ASV981	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Budhanggurabania	Budhanggurabania cynodonticola
ASV982	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
